customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type,income_score,age_bucket,age_income_interaction,premium_to_income_ratio,age_premium_interaction,wealth_segment
17630,21,Low,SME,Chartered management accountant,Eldoret,Medium,13421,Bills,USSD,10792,Education,1,Youth,21,5396.0,226632,YoungLowIncome
17631,51,High,SME,Hydrogeologist,Meru,Low,147142,Travel,App,7239,Travel,3,Senior,153,1809.75,369189,MatureHighIncome
17632,73,Low,Mass,"Designer, industrial/product",Nairobi,Medium,29422,Electronics,App,10946,Gadget,1,Elderly,73,5473.0,799058,MatureLowIncome
17633,23,Medium,Affluent,Leisure centre manager,Thika,Low,259391,Bills,Branch,13700,Life,2,Youth,46,4566.666666666667,315100,MatureLowIncome
17634,45,Medium,Mass,"Surveyor, rural practice",Naivasha,Medium,256918,Groceries,Internet Banking,8945,Life,2,MiddleAge,90,2981.6666666666665,402525,MatureLowIncome
17635,48,High,SME,Physiological scientist,Nyeri,High,137185,Bills,App,11228,Life,3,MiddleAge,144,2807.0,538944,MatureHighIncome
17636,52,Medium,SME,"Engineer, manufacturing",Meru,Low,153282,Bills,Internet Banking,9491,Travel,2,Senior,104,3163.6666666666665,493532,MatureLowIncome
17637,56,High,Mass,Lawyer,Nakuru,High,257633,Bills,Internet Banking,8629,Education,3,Senior,168,2157.25,483224,MatureHighIncome
17638,59,High,Mass,"Education officer, community",Meru,High,81790,Bills,Internet Banking,7198,Medical,3,Senior,177,1799.5,424682,MatureHighIncome
17639,40,Low,Affluent,Public relations officer,Nairobi,High,46339,Bills,App,10499,Motor,1,MiddleAge,40,5249.5,419960,MatureLowIncome
17640,23,Medium,Mass,"Psychotherapist, dance movement",Nakuru,Low,81107,School Fees,App,7916,Education,2,Youth,46,2638.6666666666665,182068,MatureLowIncome
17641,33,Medium,Mass,Retail merchandiser,Thika,Low,176259,Groceries,App,11109,Motor,2,YoungAdult,66,3703.0,366597,MatureLowIncome
17642,19,High,Affluent,Public librarian,Naivasha,Medium,134699,Travel,Branch,7535,Travel,3,Youth,57,1883.75,143165,YoungHighIncome
17643,41,High,SME,Tax inspector,Nairobi,High,157030,School Fees,Internet Banking,8645,Education,3,MiddleAge,123,2161.25,354445,MatureHighIncome
17644,34,High,Affluent,Horticultural consultant,Nairobi,High,74595,Bills,App,5453,Life,3,YoungAdult,102,1363.25,185402,YoungHighIncome
17645,62,High,SME,"Programmer, systems",Meru,Medium,55898,Electronics,Branch,14292,Gadget,3,Senior,186,3573.0,886104,MatureHighIncome
17646,18,Low,SME,"Administrator, education",Naivasha,Medium,151112,Electronics,App,14386,Gadget,1,Youth,18,7193.0,258948,YoungLowIncome
17647,23,Medium,Mass,Art gallery manager,Meru,Low,168497,Travel,USSD,10064,Travel,2,Youth,46,3354.6666666666665,231472,MatureLowIncome
17648,22,Low,Mass,Broadcast engineer,Eldoret,High,82406,School Fees,Branch,6187,Education,1,Youth,22,3093.5,136114,YoungLowIncome
17649,74,Medium,Mass,Local government officer,Meru,Low,25192,School Fees,App,12472,Education,2,Elderly,148,4157.333333333333,922928,MatureLowIncome
17650,62,Low,Mass,"Pharmacist, community",Eldoret,Medium,86794,Travel,Branch,14709,Travel,1,Senior,62,7354.5,911958,MatureLowIncome
17651,77,High,Mass,Financial risk analyst,Thika,High,199713,School Fees,App,3766,Education,3,Elderly,231,941.5,289982,MatureHighIncome
17652,72,Low,SME,"Scientist, forensic",Machakos,Medium,198034,Travel,App,14109,Medical,1,Elderly,72,7054.5,1015848,MatureLowIncome
17653,67,Low,Affluent,Research scientist (life sciences),Meru,Low,67513,Groceries,Branch,14331,Medical,1,Elderly,67,7165.5,960177,MatureLowIncome
17654,46,High,Mass,"Presenter, broadcasting",Nyeri,Medium,26946,Travel,App,14579,Travel,3,MiddleAge,138,3644.75,670634,MatureHighIncome
17655,29,High,SME,Learning mentor,Kisumu,Medium,176056,Groceries,USSD,7463,Life,3,YoungAdult,87,1865.75,216427,YoungHighIncome
17656,56,Medium,Mass,Proofreader,Mombasa,Low,76456,School Fees,App,7365,Education,2,Senior,112,2455.0,412440,MatureLowIncome
17657,64,Medium,Affluent,Manufacturing engineer,Eldoret,Low,135427,Groceries,Branch,7699,Education,2,Senior,128,2566.3333333333335,492736,MatureLowIncome
17658,20,Low,SME,Research scientist (life sciences),Thika,Medium,220526,Travel,Internet Banking,6958,Travel,1,Youth,20,3479.0,139160,YoungLowIncome
17659,65,Low,Affluent,"Surveyor, commercial/residential",Machakos,Low,79283,Electronics,Internet Banking,823,Gadget,1,Elderly,65,411.5,53495,MatureLowIncome
17660,18,Low,Mass,Chartered legal executive (England and Wales),Nakuru,Low,290206,Bills,Branch,7166,Education,1,Youth,18,3583.0,128988,YoungLowIncome
17661,44,High,SME,Engineering geologist,Nairobi,High,114498,Travel,Branch,12283,Travel,3,MiddleAge,132,3070.75,540452,MatureHighIncome
17662,65,Medium,Affluent,Clinical biochemist,Nakuru,High,24755,Bills,USSD,14287,Medical,2,Elderly,130,4762.333333333333,928655,MatureLowIncome
17663,41,Low,Mass,"Runner, broadcasting/film/video",Nyeri,High,195805,Groceries,Branch,1892,Medical,1,MiddleAge,41,946.0,77572,MatureLowIncome
17664,79,Medium,Mass,Dispensing optician,Machakos,High,174595,Electronics,USSD,8797,Motor,2,Elderly,158,2932.3333333333335,694963,MatureLowIncome
17665,61,Medium,SME,Veterinary surgeon,Mombasa,Medium,232447,Travel,Internet Banking,14846,Travel,2,Senior,122,4948.666666666667,905606,MatureLowIncome
17666,36,High,Mass,Technical author,Nyeri,Low,15219,Groceries,Branch,7438,Medical,3,MiddleAge,108,1859.5,267768,MatureHighIncome
17667,76,High,Affluent,"Engineer, automotive",Machakos,High,116076,School Fees,Branch,13613,Education,3,Elderly,228,3403.25,1034588,MatureHighIncome
17668,25,Low,Mass,Economist,Nakuru,High,90709,School Fees,Internet Banking,9778,Education,1,YoungAdult,25,4889.0,244450,YoungLowIncome
17669,72,Low,Affluent,Police officer,Mombasa,High,29016,Travel,Internet Banking,14922,Travel,1,Elderly,72,7461.0,1074384,MatureLowIncome
17670,61,Low,Affluent,Historic buildings inspector/conservation officer,Nakuru,Low,88706,School Fees,Branch,13093,Education,1,Senior,61,6546.5,798673,MatureLowIncome
17671,64,Low,Affluent,Firefighter,Nairobi,Medium,89639,School Fees,Branch,11215,Education,1,Senior,64,5607.5,717760,MatureLowIncome
17672,19,Low,Affluent,Research scientist (medical),Nyeri,Low,158382,Groceries,Branch,13018,Education,1,Youth,19,6509.0,247342,YoungLowIncome
17673,78,Medium,SME,Community arts worker,Naivasha,Medium,91872,Bills,App,7824,Medical,2,Elderly,156,2608.0,610272,MatureLowIncome
17674,47,Medium,Affluent,Publishing copy,Kisumu,Low,250249,Groceries,USSD,14070,Travel,2,MiddleAge,94,4690.0,661290,MatureLowIncome
17675,47,High,SME,Dentist,Nakuru,High,181335,Groceries,App,11368,Life,3,MiddleAge,141,2842.0,534296,MatureHighIncome
17676,66,High,SME,"Embryologist, clinical",Kisumu,Low,172960,Electronics,Internet Banking,12580,Gadget,3,Elderly,198,3145.0,830280,MatureHighIncome
17677,56,Medium,SME,Advertising art director,Machakos,Medium,41538,Electronics,Internet Banking,9177,Gadget,2,Senior,112,3059.0,513912,MatureLowIncome
17678,62,High,Mass,Pensions consultant,Kisumu,Medium,182188,Travel,Branch,3567,Travel,3,Senior,186,891.75,221154,MatureHighIncome
17679,49,High,Affluent,Patent examiner,Naivasha,Medium,241465,Electronics,Branch,13101,Gadget,3,MiddleAge,147,3275.25,641949,MatureHighIncome
17680,18,Low,Mass,"Optician, dispensing",Mombasa,Low,13578,Bills,USSD,12394,Education,1,Youth,18,6197.0,223092,YoungLowIncome
17681,55,High,Affluent,Dancer,Nyeri,Medium,154219,Travel,USSD,9495,Travel,3,Senior,165,2373.75,522225,MatureHighIncome
17682,30,High,SME,Hydrographic surveyor,Meru,Low,185937,School Fees,USSD,7131,Education,3,YoungAdult,90,1782.75,213930,YoungHighIncome
17683,28,High,Mass,Materials engineer,Thika,Medium,254917,School Fees,Internet Banking,3267,Education,3,YoungAdult,84,816.75,91476,YoungHighIncome
17684,27,Medium,Mass,Contractor,Kisumu,Medium,168731,Groceries,USSD,4448,Gadget,2,YoungAdult,54,1482.6666666666667,120096,MatureLowIncome
17685,65,Medium,SME,"Education officer, environmental",Machakos,Medium,43490,Groceries,Branch,9322,Medical,2,Elderly,130,3107.3333333333335,605930,MatureLowIncome
17686,76,Low,SME,Public house manager,Machakos,Low,156965,Travel,Internet Banking,5103,Travel,1,Elderly,76,2551.5,387828,MatureLowIncome
17687,43,High,SME,"Teacher, English as a foreign language",Thika,Medium,184855,Travel,Internet Banking,7455,Travel,3,MiddleAge,129,1863.75,320565,MatureHighIncome
17688,73,Medium,Mass,"Therapist, drama",Nakuru,High,227740,Groceries,Branch,3584,Medical,2,Elderly,146,1194.6666666666667,261632,MatureLowIncome
17689,72,Low,SME,Nutritional therapist,Kisumu,Medium,174042,Groceries,Internet Banking,6332,Medical,1,Elderly,72,3166.0,455904,MatureLowIncome
17690,37,High,Mass,"Engineer, maintenance (IT)",Meru,Medium,43019,Travel,Internet Banking,3281,Motor,3,MiddleAge,111,820.25,121397,MatureHighIncome
17691,34,Low,Affluent,Risk analyst,Eldoret,Low,51701,Bills,USSD,7078,Life,1,YoungAdult,34,3539.0,240652,YoungLowIncome
17692,34,Low,SME,Health and safety adviser,Nakuru,Medium,112040,Electronics,Branch,10029,Gadget,1,YoungAdult,34,5014.5,340986,YoungLowIncome
17693,21,High,Mass,"Surveyor, hydrographic",Meru,Low,177145,Electronics,App,9305,Gadget,3,Youth,63,2326.25,195405,YoungHighIncome
17694,22,Medium,SME,"Engineer, control and instrumentation",Naivasha,High,15130,School Fees,App,12158,Education,2,Youth,44,4052.6666666666665,267476,MatureLowIncome
17695,77,High,SME,Holiday representative,Kisumu,High,46091,Travel,App,4435,Travel,3,Elderly,231,1108.75,341495,MatureHighIncome
17696,40,High,Mass,Database administrator,Thika,Low,63899,Travel,App,10300,Travel,3,MiddleAge,120,2575.0,412000,MatureHighIncome
17697,63,High,Mass,"Accountant, chartered public finance",Machakos,Medium,58908,Bills,Branch,12037,Medical,3,Senior,189,3009.25,758331,MatureHighIncome
17698,69,Medium,Mass,Psychiatrist,Eldoret,Low,54744,Electronics,Internet Banking,12282,Gadget,2,Elderly,138,4094.0,847458,MatureLowIncome
17699,27,High,SME,Editorial assistant,Mombasa,High,36520,Bills,Branch,10953,Medical,3,YoungAdult,81,2738.25,295731,YoungHighIncome
17700,63,Medium,Affluent,"Surveyor, quantity",Machakos,Medium,280247,Bills,App,14528,Medical,2,Senior,126,4842.666666666667,915264,MatureLowIncome
17701,45,Low,Affluent,Neurosurgeon,Mombasa,Low,167523,Electronics,App,6515,Travel,1,MiddleAge,45,3257.5,293175,MatureLowIncome
17702,50,Medium,SME,"Editor, film/video",Nairobi,Low,215186,Electronics,Internet Banking,7851,Education,2,Senior,100,2617.0,392550,MatureLowIncome
17703,60,Low,SME,"Scientist, biomedical",Eldoret,Medium,67840,Bills,Internet Banking,3844,Motor,1,Senior,60,1922.0,230640,MatureLowIncome
17704,43,Low,Mass,Neurosurgeon,Eldoret,Medium,199208,Groceries,USSD,12738,Life,1,MiddleAge,43,6369.0,547734,MatureLowIncome
17705,72,High,Affluent,Immunologist,Nairobi,Low,272104,Groceries,USSD,3253,Gadget,3,Elderly,216,813.25,234216,MatureHighIncome
17706,67,Medium,Affluent,Theatre stage manager,Thika,Medium,181416,School Fees,Internet Banking,6725,Life,2,Elderly,134,2241.6666666666665,450575,MatureLowIncome
17707,65,Low,Affluent,Building services engineer,Naivasha,Low,290311,Electronics,Internet Banking,12192,Gadget,1,Elderly,65,6096.0,792480,MatureLowIncome
17708,46,Low,Mass,Freight forwarder,Meru,Low,96666,Travel,USSD,11312,Travel,1,MiddleAge,46,5656.0,520352,MatureLowIncome
17709,44,Medium,Affluent,Recruitment consultant,Meru,Low,59202,Bills,App,12347,Motor,2,MiddleAge,88,4115.666666666667,543268,MatureLowIncome
17710,35,Medium,Mass,Insurance claims handler,Mombasa,Medium,17815,Groceries,USSD,13434,Motor,2,MiddleAge,70,4478.0,470190,MatureLowIncome
17711,57,Low,SME,Education administrator,Machakos,High,186337,Groceries,App,7758,Medical,1,Senior,57,3879.0,442206,MatureLowIncome
17712,77,Low,Mass,Radio producer,Meru,Medium,143272,Electronics,Branch,3977,Travel,1,Elderly,77,1988.5,306229,MatureLowIncome
17713,27,Medium,SME,"Engineer, chemical",Nakuru,Low,136321,Bills,App,6155,Life,2,YoungAdult,54,2051.6666666666665,166185,MatureLowIncome
17714,75,Medium,Affluent,Investment analyst,Naivasha,Medium,92336,School Fees,Internet Banking,13361,Education,2,Elderly,150,4453.666666666667,1002075,MatureLowIncome
17715,59,Low,SME,Psychotherapist,Eldoret,High,13636,Travel,USSD,586,Travel,1,Senior,59,293.0,34574,MatureLowIncome
17716,22,High,SME,"Geologist, engineering",Nairobi,High,67115,Groceries,Internet Banking,877,Life,3,Youth,66,219.25,19294,YoungHighIncome
17717,27,Medium,SME,Press photographer,Nyeri,Low,100361,Travel,App,11796,Travel,2,YoungAdult,54,3932.0,318492,MatureLowIncome
17718,67,Low,Mass,"Lighting technician, broadcasting/film/video",Machakos,Medium,269943,Travel,Branch,9526,Travel,1,Elderly,67,4763.0,638242,MatureLowIncome
17719,38,Low,Mass,Visual merchandiser,Mombasa,High,45713,School Fees,App,14767,Education,1,MiddleAge,38,7383.5,561146,MatureLowIncome
17720,41,High,Mass,Personnel officer,Kisumu,Low,5015,Travel,App,12700,Travel,3,MiddleAge,123,3175.0,520700,MatureHighIncome
17721,55,Medium,SME,Nutritional therapist,Eldoret,High,122577,Electronics,App,10147,Gadget,2,Senior,110,3382.3333333333335,558085,MatureLowIncome
17722,20,Low,SME,"Secretary, company",Naivasha,High,6617,School Fees,App,7036,Education,1,Youth,20,3518.0,140720,YoungLowIncome
17723,57,High,SME,"Merchandiser, retail",Eldoret,Low,152252,Bills,Branch,13095,Medical,3,Senior,171,3273.75,746415,MatureHighIncome
17724,48,Medium,Affluent,Scientific laboratory technician,Nyeri,Medium,18276,Travel,Internet Banking,6297,Travel,2,MiddleAge,96,2099.0,302256,MatureLowIncome
17725,79,High,Mass,Chief of Staff,Nakuru,Low,37609,School Fees,Internet Banking,13982,Education,3,Elderly,237,3495.5,1104578,MatureHighIncome
17726,58,Low,Affluent,Community pharmacist,Mombasa,Medium,44652,Electronics,USSD,9944,Gadget,1,Senior,58,4972.0,576752,MatureLowIncome
17727,54,High,Affluent,Visual merchandiser,Nairobi,Low,59355,Electronics,Internet Banking,4152,Gadget,3,Senior,162,1038.0,224208,MatureHighIncome
17728,78,Low,Affluent,"Scientist, research (life sciences)",Kisumu,Low,165028,Travel,App,2494,Travel,1,Elderly,78,1247.0,194532,MatureLowIncome
17729,19,Low,SME,Health visitor,Thika,Low,223090,Travel,USSD,7669,Travel,1,Youth,19,3834.5,145711,YoungLowIncome
17730,19,High,Mass,"Geneticist, molecular",Meru,Medium,288244,Bills,App,14944,Life,3,Youth,57,3736.0,283936,YoungHighIncome
17731,56,High,Affluent,"Designer, furniture",Meru,Medium,158107,Electronics,Internet Banking,2627,Gadget,3,Senior,168,656.75,147112,MatureHighIncome
17732,66,Low,Mass,Newspaper journalist,Eldoret,High,173141,Bills,Branch,10153,Medical,1,Elderly,66,5076.5,670098,MatureLowIncome
17733,59,High,Mass,"Designer, television/film set",Kisumu,Low,95524,School Fees,App,14330,Education,3,Senior,177,3582.5,845470,MatureHighIncome
17734,61,Medium,SME,"Journalist, magazine",Kisumu,High,269718,School Fees,Branch,7482,Education,2,Senior,122,2494.0,456402,MatureLowIncome
17735,51,Medium,Affluent,Industrial buyer,Naivasha,Low,272553,Travel,App,2965,Travel,2,Senior,102,988.3333333333334,151215,MatureLowIncome
17736,59,High,SME,Research scientist (medical),Naivasha,High,290551,Bills,Branch,7026,Medical,3,Senior,177,1756.5,414534,MatureHighIncome
17737,37,High,Mass,Advertising copywriter,Kisumu,Medium,161369,Groceries,Internet Banking,1037,Life,3,MiddleAge,111,259.25,38369,MatureHighIncome
17738,50,Medium,Affluent,"Accountant, chartered",Nyeri,Medium,16053,Groceries,App,4266,Life,2,Senior,100,1422.0,213300,MatureLowIncome
17739,21,Low,Mass,"Embryologist, clinical",Naivasha,Low,4657,Electronics,USSD,11063,Gadget,1,Youth,21,5531.5,232323,YoungLowIncome
17740,62,Low,Mass,"Geneticist, molecular",Machakos,Medium,24962,Groceries,Internet Banking,1362,Medical,1,Senior,62,681.0,84444,MatureLowIncome
17741,61,Medium,SME,Horticultural consultant,Kisumu,High,98653,Travel,Internet Banking,9187,Travel,2,Senior,122,3062.3333333333335,560407,MatureLowIncome
17742,28,Low,Affluent,"Administrator, arts",Eldoret,Medium,162293,Travel,Branch,986,Travel,1,YoungAdult,28,493.0,27608,YoungLowIncome
17743,78,High,SME,Writer,Nyeri,Medium,292182,Electronics,App,5069,Gadget,3,Elderly,234,1267.25,395382,MatureHighIncome
17744,59,High,SME,Catering manager,Machakos,High,224809,Groceries,Branch,2418,Medical,3,Senior,177,604.5,142662,MatureHighIncome
17745,64,Medium,Mass,Early years teacher,Naivasha,Medium,68326,Bills,Internet Banking,7019,Medical,2,Senior,128,2339.6666666666665,449216,MatureLowIncome
17746,22,Medium,Affluent,Civil Service fast streamer,Nairobi,High,221463,Bills,USSD,7776,Motor,2,Youth,44,2592.0,171072,MatureLowIncome
17747,42,Medium,Affluent,Outdoor activities/education manager,Mombasa,Medium,253578,Bills,Branch,12491,Education,2,MiddleAge,84,4163.666666666667,524622,MatureLowIncome
17748,66,Medium,Affluent,"Designer, blown glass/stained glass",Thika,Low,123207,Travel,App,6061,Travel,2,Elderly,132,2020.3333333333333,400026,MatureLowIncome
17749,77,Low,SME,Futures trader,Machakos,Medium,34380,Groceries,Internet Banking,13534,Medical,1,Elderly,77,6767.0,1042118,MatureLowIncome
17750,54,Low,SME,Careers adviser,Eldoret,Low,132664,School Fees,USSD,3330,Education,1,Senior,54,1665.0,179820,MatureLowIncome
17751,51,Low,SME,Curator,Naivasha,Medium,173643,Bills,USSD,2311,Medical,1,Senior,51,1155.5,117861,MatureLowIncome
17752,26,High,Mass,Midwife,Nyeri,High,209489,Groceries,Branch,3432,Life,3,YoungAdult,78,858.0,89232,YoungHighIncome
17753,23,High,SME,Medical sales representative,Naivasha,High,49307,Travel,Internet Banking,12968,Travel,3,Youth,69,3242.0,298264,YoungHighIncome
17754,35,Medium,Affluent,Chemical engineer,Kisumu,Medium,137629,Groceries,App,3513,Travel,2,MiddleAge,70,1171.0,122955,MatureLowIncome
17755,31,Medium,Mass,Fish farm manager,Nairobi,Low,200423,School Fees,Internet Banking,2787,Education,2,YoungAdult,62,929.0,86397,MatureLowIncome
17756,36,Low,Affluent,"Surveyor, rural practice",Thika,High,210076,School Fees,Internet Banking,8363,Education,1,MiddleAge,36,4181.5,301068,MatureLowIncome
17757,31,Low,SME,"Engineer, technical sales",Eldoret,Low,261535,Electronics,Internet Banking,12793,Gadget,1,YoungAdult,31,6396.5,396583,YoungLowIncome
17758,57,Low,Affluent,Plant breeder/geneticist,Meru,High,149156,Travel,USSD,8406,Travel,1,Senior,57,4203.0,479142,MatureLowIncome
17759,34,Medium,Mass,Comptroller,Nairobi,High,21842,Groceries,Internet Banking,13753,Motor,2,YoungAdult,68,4584.333333333333,467602,MatureLowIncome
17760,77,Low,SME,"Radiographer, therapeutic",Eldoret,High,233074,Bills,Internet Banking,3654,Medical,1,Elderly,77,1827.0,281358,MatureLowIncome
17761,52,Medium,Mass,Copy,Kisumu,High,204909,Groceries,Branch,8252,Motor,2,Senior,104,2750.6666666666665,429104,MatureLowIncome
17762,46,Medium,SME,Chartered public finance accountant,Thika,Medium,65992,School Fees,Branch,14086,Education,2,MiddleAge,92,4695.333333333333,647956,MatureLowIncome
17763,59,High,Mass,Records manager,Eldoret,Low,219448,Electronics,Branch,7006,Gadget,3,Senior,177,1751.5,413354,MatureHighIncome
17764,34,High,Mass,Heritage manager,Nakuru,High,31287,School Fees,App,542,Education,3,YoungAdult,102,135.5,18428,YoungHighIncome
17765,76,Medium,Affluent,Human resources officer,Machakos,Low,233154,Travel,Internet Banking,12238,Travel,2,Elderly,152,4079.3333333333335,930088,MatureLowIncome
17766,60,Low,SME,Medical sales representative,Meru,High,151136,Travel,Internet Banking,3966,Life,1,Senior,60,1983.0,237960,MatureLowIncome
